Source,Target,Weight,Type
Neville Catchlove,Alpha Centauri (The Curse of Peladon),1,directed
Neville Catchlove,Bill Potts,1,directed
Neville Catchlove,Ice Warrior,1,directed
Neville Catchlove,The Master,1,directed
Neville Catchlove,Twelfth Doctor,1,directed
Nikola Tesla,Dorothy Skerrit,1,directed
Nikola Tesla,Graham O'Brien,1,directed
Nikola Tesla,Queen of the Skithra,1,directed
Nikola Tesla,Ryan Sinclair,1,directed
Nikola Tesla,Thirteenth Doctor,1,directed
Nikola Tesla,Thomas Edison,1,directed
Nikola Tesla,Yasmin Khan,1,directed
Nimon,Fourth Doctor,1,directed
Nimon,K9 Mark II,1,directed
Nimon,Romana II,1,directed
Nimon,Soldeed,1,directed
Ninth Doctor,Adam Mitchell,2,directed
Ninth Doctor,Bad Wolf (entity),1,directed
Ninth Doctor,Blon Fel-Fotch Passameer-Day Slitheen,1,directed
Ninth Doctor,Cassandra O'Brien.Δ17,1,directed
Ninth Doctor,Charles Dickens,1,directed
Ninth Doctor,Clive Finch,1,directed
Ninth Doctor,Dalek Emperor in the Last Great Time War,1,directed
Ninth Doctor,Dalek of human origin,1,directed
Ninth Doctor,Empty Child,2,directed
Ninth Doctor,Face of Boe,1,directed
Ninth Doctor,Gelth ambassador,1,directed
Ninth Doctor,Harriet Jones,2,directed
Ninth Doctor,Jack Harkness,5,directed
Ninth Doctor,Jackie Tyler,6,directed
Ninth Doctor,Jocrassa Fel-Fotch Passameer-Day Slitheen,2,directed
Ninth Doctor,Lynda Moss,2,directed
Ninth Doctor,Metaltron,1,directed
Ninth Doctor,Mickey Smith,5,directed
Ninth Doctor,Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,1,directed
Ninth Doctor,Nestene Consciousness,1,directed
Ninth Doctor,Pete Tyler,1,directed
Ninth Doctor,Reaper,1,directed
Ninth Doctor,Rose Tyler,13,directed
Ninth Doctor,Tenth Doctor,1,directed
Ninth Doctor,The Editor,1,directed
Ninth Doctor,Toshiko Sato,1,directed
Ninth Legion,Bill Potts,1,directed
Ninth Legion,Eater of Light,1,directed
Ninth Legion,Nardole,1,directed
Ninth Legion,The Master,1,directed
Ninth Legion,Twelfth Doctor,1,directed
Noor Inayat Khan,Ada Lovelace,1,directed
Noor Inayat Khan,Daniel Barton,1,directed
Noor Inayat Khan,Graham O'Brien,1,directed
Noor Inayat Khan,Hakim Khan,1,directed
Noor Inayat Khan,Kasaavin,1,directed
Noor Inayat Khan,Najia Khan,1,directed
Noor Inayat Khan,Ryan Sinclair,1,directed
Noor Inayat Khan,Sonya Khan,1,directed
Noor Inayat Khan,The Master,1,directed
Noor Inayat Khan,Thirteenth Doctor,1,directed
Noor Inayat Khan,Tibo,1,directed
Noor Inayat Khan,Yasmin Khan,1,directed
Nyssa,Ace,1,directed
Nyssa,Adric,10,directed
Nyssa,Alistair Gordon Lethbridge-Stewart,1,directed
Nyssa,Ann Talbot,1,directed
Nyssa,Black Guardian,2,directed
Nyssa,Borusa,1,directed
Nyssa,Chela,1,directed
Nyssa,Cyber-Leader (Earthshock),1,directed
Nyssa,Dukkha,1,directed
Nyssa,Eirak,1,directed
Nyssa,Fifth Doctor,14,directed
Nyssa,Fourth Doctor,3,directed
Nyssa,Hindle,1,directed
Nyssa,K9 (Storm in a Tikka) (page does not exist),1,directed
Nyssa,Kamelion,1,directed
Nyssa,Leela,1,directed
Nyssa,Liz Shaw,1,directed
Nyssa,Madge Cranleigh,1,directed
Nyssa,Mara,2,directed
Nyssa,Mawdryn,1,directed
Nyssa,Melanie Bush,1,directed
Nyssa,Mike Yates,1,directed
Nyssa,Morgus,1,directed
Nyssa,Omega,1,directed
Nyssa,Peri Brown,2,directed
Nyssa,Richard Mace,1,directed
Nyssa,Romana II,1,directed
Nyssa,Sarah Jane Smith,1,directed
Nyssa,Seventh Doctor,1,directed
Nyssa,Sharaz Jek,1,directed
Nyssa,Sixth Doctor,2,directed
Nyssa,Stotz,1,directed
Nyssa,Susan Foreman,1,directed
Nyssa,Tegan Jovanka,13,directed
Nyssa,Terileptil,1,directed
Nyssa,Terileptil android,1,directed
Nyssa,The Brigadier,1,directed
Nyssa,The Master,4,directed
Nyssa,The Rani,1,directed
Nyssa,The Watcher (Logopolis),1,directed
Nyssa,Third Doctor,1,directed
Nyssa,Urbankan,1,directed
Nyssa,Victoria Waterfield,1,directed
Nyssa,Vislor Turlough,3,directed
Odysseus,Cassandra (The Myth Makers),1,directed
Odysseus,First Doctor,1,directed
Odysseus,Katarina,1,directed
Odysseus,Steven Taylor,1,directed
Odysseus,Vicki Pallister,1,directed
Ogri,Cessair of Diplos,1,directed
Ogri,Fourth Doctor,1,directed
Ogri,K9 Mark II,1,directed
Ogri,Romana I,1,directed
Ogri,White Guardian,1,directed
Ohila,Ashildr,1,directed
Ohila,Clara Oswald,2,directed
Ohila,Davros,1,directed
Ohila,Eighth Doctor,1,directed
Ohila,Kate Stewart,1,directed
Ohila,Kenossium,1,directed
Ohila,Rassilon,1,directed
Ohila,The Master,1,directed
Ohila,Twelfth Doctor,3,directed
Ohila,War Doctor,1,directed
Olive Hawthorne,Azal,1,directed
Olive Hawthorne,Dæmon,1,directed
Olive Hawthorne,Jo Grant,1,directed
Olive Hawthorne,John Benton,1,directed
Olive Hawthorne,Mike Yates,1,directed
Olive Hawthorne,The Brigadier,1,directed
Olive Hawthorne,The Master,1,directed
Olive Hawthorne,Third Doctor,1,directed
Olive Hawthorne,Tom Osgood,1,directed
Omega,Borusa,1,directed
Omega,Chancellor (The Three Doctors),1,directed
Omega,Fifth Doctor,1,directed
Omega,First Doctor,1,directed
Omega,Jo Grant,1,directed
Omega,John Benton,1,directed
Omega,Nyssa,1,directed
Omega,Palmer (The Three Doctors),1,directed
Omega,President (The Three Doctors),1,directed
Omega,Second Doctor,1,directed
Omega,Tegan Jovanka,1,directed
Omega,The Brigadier,1,directed
Omega,Third Doctor,1,directed
Omega,Time Lord (The Three Doctors),1,directed
Ood,McMillen,1,directed
Ood,The Beast (The Impossible Planet),2,directed
Ood (Death is the Only Answer),Albert Einstein,1,directed
Ood (Death is the Only Answer),Einstein's liquid,1,directed
Ood (Death is the Only Answer),Eleventh Doctor,1,directed
Ood (Pond Life),Eleventh Doctor,1,directed
Ood (Pond Life),Sontarans,1,directed
Ood Sigma,Adelaide Brooke,1,directed
Ood Sigma,Alonso Frame,1,directed
Ood Sigma,Donna Noble,2,directed
Ood Sigma,Eleventh Doctor,1,directed
Ood Sigma,Jack Harkness,1,directed
Ood Sigma,Jackie Tyler,1,directed
Ood Sigma,Klineman Halpen,1,directed
Ood Sigma,Luke Smith,1,directed
Ood Sigma,Martha Jones,1,directed
Ood Sigma,Mickey Smith,1,directed
Ood Sigma,Rassilon,1,directed
Ood Sigma,Rose Tyler,1,directed
Ood Sigma,Sarah Jane Smith,1,directed
Ood Sigma,Sylvia Noble,1,directed
Ood Sigma,Tenth Doctor,3,directed
Ood Sigma,The Flood (The Waters of Mars),1,directed
Ood Sigma,The Master,1,directed
Ood Sigma,Wilfred Mott,1,directed
Oracle (Underworld),Fourth Doctor,1,directed
Oracle (Underworld),K9 Mark I,1,directed
Oracle (Underworld),Leela,1,directed
Oracle (Underworld),Seer,1,directed
Pa Clanton,Billy Clanton,1,directed
Pa Clanton,Dodo Chaplet,1,directed
Pa Clanton,First Doctor,1,directed
Pa Clanton,Ike Clanton,1,directed
Pa Clanton,Johnny Ringo,1,directed
Pa Clanton,Phineas Clanton,1,directed
Pa Clanton,Seth Harper,1,directed
Pa Clanton,Steven Taylor,1,directed
Pa Clanton,Template:Disputed,1,directed
Padmasambhava,Edward Travers,1,directed
Padmasambhava,Great Intelligence,1,directed
Padmasambhava,Jamie McCrimmon,1,directed
Padmasambhava,Second Doctor,1,directed
Padmasambhava,Thonmi,1,directed
Padmasambhava,Victoria Waterfield,1,directed
Palmer (The Three Doctors),Chancellor (The Three Doctors),1,directed
Palmer (The Three Doctors),First Doctor,1,directed
Palmer (The Three Doctors),Jo Grant,1,directed
Palmer (The Three Doctors),John Benton,1,directed
Palmer (The Three Doctors),Omega,1,directed
Palmer (The Three Doctors),President (The Three Doctors),1,directed
Palmer (The Three Doctors),Second Doctor,1,directed
Palmer (The Three Doctors),The Brigadier,1,directed
Palmer (The Three Doctors),Third Doctor,1,directed
Palmer (The Three Doctors),Time Lord (The Three Doctors),1,directed
Pangol,Fourth Doctor,1,directed
Pangol,K9 Mark II,1,directed
Pangol,Romana II,1,directed
Pangol,West Lodge,1,directed
Paternoster Gang,Amy Pond,1,directed
Paternoster Gang,Clara Oswald,4,directed
Paternoster Gang,Dorium Maldovar,1,directed
Paternoster Gang,Eleventh Doctor,5,directed
Paternoster Gang,Great Intelligence,2,directed
Paternoster Gang,Half-Face Man,1,directed
Paternoster Gang,Kovarian,1,directed
Paternoster Gang,Mister Sweet,1,directed
Paternoster Gang,River Song,2,directed
Paternoster Gang,Rory Williams,1,directed
Paternoster Gang,The Master,1,directed
Paternoster Gang,Twelfth Doctor,1,directed
Paternoster Gang,War Doctor,1,directed
Paternoster Gang,Winifred Gillyflower,1,directed
Peg doll (Night Terrors),Amy Pond,1,directed
Peg doll (Night Terrors),Eleventh Doctor,1,directed
Peg doll (Night Terrors),Rory Williams,1,directed
Peinforte,Ace,1,directed
Peinforte,Cyber-Leader (Silver Nemesis),1,directed
Peinforte,De Flores,1,directed
Peinforte,Seventh Doctor,1,directed
Peladon of Peladon,Aggedor (The Curse of Peladon),1,directed
Peladon of Peladon,Alpha Centauri (The Curse of Peladon),1,directed
Peladon of Peladon,Amazonia,1,directed
Peladon of Peladon,Arcturus (The Curse of Peladon),1,directed
Peladon of Peladon,Grun,1,directed
Peladon of Peladon,Hepesh,1,directed
Peladon of Peladon,Ice Warrior,1,directed
Peladon of Peladon,Jo Grant,1,directed
Peladon of Peladon,Third Doctor,1,directed
Percy Shelley,Ashad,1,directed
Percy Shelley,George Gordon Byron,1,directed
Percy Shelley,Graham O'Brien,1,directed
Percy Shelley,John Polidori,1,directed
Percy Shelley,Mary Shelley,1,directed
Percy Shelley,Ryan Sinclair,1,directed
Percy Shelley,Thirteenth Doctor,1,directed
Percy Shelley,Yasmin Khan,1,directed
Peri Brown,Ace,1,directed
Peri Brown,Adric,1,directed
Peri Brown,Azmael,1,directed
Peri Brown,Borad,1,directed
Peri Brown,Chessene of the Franzine Grig,1,directed
Peri Brown,Chief Officer,1,directed
Peri Brown,Cyber-Controller (The Tomb of the Cybermen),1,directed
Peri Brown,Davros,1,directed
Peri Brown,Fifth Doctor,3,directed
Peri Brown,Fourth Doctor,1,directed
Peri Brown,Gustave Lytton,1,directed
Peri Brown,H. G. Wells,1,directed
Peri Brown,Jamie McCrimmon,1,directed
Peri Brown,K9 (Storm in a Tikka) (page does not exist),1,directed
Peri Brown,Kamelion,2,directed
Peri Brown,Leela,1,directed
Peri Brown,Liz Shaw,1,directed
Peri Brown,Melanie Bush,1,directed
Peri Brown,Mestor,1,directed
Peri Brown,Mike Yates,1,directed
Peri Brown,Morgus,1,directed
Peri Brown,Nyssa,2,directed
Peri Brown,Quillam,1,directed
Peri Brown,Romana II,1,directed
Peri Brown,Sarah Jane Smith,1,directed
Peri Brown,Seventh Doctor,1,directed
Peri Brown,Sharaz Jek,1,directed
Peri Brown,Shockeye of the Quawncing Grig,1,directed
Peri Brown,Sil,1,directed
Peri Brown,Sixth Doctor,9,directed
Peri Brown,Sontaran,1,directed
Peri Brown,Stotz,1,directed
Peri Brown,Susan Foreman,1,directed
Peri Brown,Tegan Jovanka,1,directed
Peri Brown,Tekker,1,directed
Peri Brown,The Brigadier,1,directed
Peri Brown,The Master,2,directed
Peri Brown,The Rani,2,directed
Peri Brown,Third Doctor,1,directed
Peri Brown,Victoria Waterfield,1,directed
Peri Brown,Vislor Turlough,2,directed
Perkins (Mummy on the Orient Express),Clara Oswald,1,directed
Perkins (Mummy on the Orient Express),Danny Pink,1,directed
Perkins (Mummy on the Orient Express),Gus (Mummy on the Orient Express),1,directed
Perkins (Mummy on the Orient Express),Twelfth Doctor,1,directed
Pete Tyler,Jackie Tyler,1,directed
Pete Tyler,Ninth Doctor,1,directed
Pete Tyler,Reaper,1,directed
Pete Tyler,Rose Tyler,1,directed
Pete Tyler (Pete's World),Cybermen,1,directed
Pete Tyler (Pete's World),Dalek Sec,1,directed
Pete Tyler (Pete's World),Donna Noble,1,directed
Pete Tyler (Pete's World),Jackie Tyler,2,directed
Pete Tyler (Pete's World),Jackie Tyler (Pete's World),1,directed
Pete Tyler (Pete's World),Jake Simmonds,3,directed
Pete Tyler (Pete's World),John Lumic,2,directed
Pete Tyler (Pete's World),Mickey Smith,3,directed
Pete Tyler (Pete's World),Ricky Smith,2,directed
Pete Tyler (Pete's World),Rose Tyler,3,directed
Pete Tyler (Pete's World),Tenth Doctor,3,directed
Pete Tyler (Pete's World),Yvonne Hartman,1,directed
Peter Haydon,Cyber-Controller (The Tomb of the Cybermen),1,directed
Peter Haydon,Cyberman,1,directed
Peter Haydon,Eric Klieg,1,directed
Peter Haydon,Jamie McCrimmon,1,directed
Peter Haydon,Kaftan,1,directed
Peter Haydon,Second Doctor,1,directed
Peter Haydon,Victoria Waterfield,1,directed
Petra Williams,Alastair Lethbridge-Stewart,1,directed
Petra Williams,Eric Stahlman,1,directed
Petra Williams,Greg Sutton,1,directed
Petra Williams,John Benton,1,directed
Petra Williams,Keith Gold,1,directed
Petra Williams,Liz Shaw,1,directed
Petra Williams,The Brigadier,1,directed
Petra Williams,Third Doctor,1,directed
Petronella Osgood,Bonnie (The Zygon Invasion),3,directed
Petronella Osgood,Clara Oswald,2,directed
Petronella Osgood,Dalek Fleet,1,directed
Petronella Osgood,Eleventh Doctor,1,directed
Petronella Osgood,Elizabeth I,1,directed
Petronella Osgood,Jac (The Magician's Apprentice),1,directed
Petronella Osgood,Kate Stewart,3,directed
Petronella Osgood,Tenth Doctor,1,directed
Petronella Osgood,The Curator,1,directed
Petronella Osgood,The Moment,1,directed
Petronella Osgood,Twelfth Doctor,2,directed
Petronella Osgood,War Doctor,1,directed
Petronella Osgood,Zygon Kate Stewart,1,directed
Phineas Clanton,Billy Clanton,1,directed
Phineas Clanton,Dodo Chaplet,1,directed
Phineas Clanton,First Doctor,1,directed
Phineas Clanton,Ike Clanton,1,directed
Phineas Clanton,Johnny Ringo,1,directed
Phineas Clanton,Pa Clanton,1,directed
Phineas Clanton,Seth Harper,1,directed
Phineas Clanton,Steven Taylor,1,directed
Phineas Clanton,Template:Disputed,1,directed
Pol-Kon-Don,Gat,1,directed
Pol-Kon-Don,Graham O'Brien,1,directed
Pol-Kon-Don,Jack Harkness,1,directed
Pol-Kon-Don,Ryan Sinclair,1,directed
Pol-Kon-Don,The Doctor (Fugitive of the Judoon),1,directed
Pol-Kon-Don,Thirteenth Doctor,1,directed
Pol-Kon-Don,Yasmin Khan,1,directed
Polly Wright,Ben Jackson,9,directed
Polly Wright,Bragen,1,directed
Polly Wright,Chameleon (humanoid),1,directed
Polly Wright,Cherub (The Smugglers),1,directed
Polly Wright,Cutler (The Tenth Planet),1,directed
Polly Wright,CyberMondan,1,directed
Polly Wright,CyberTelosian,1,directed
Polly Wright,Dalek,1,directed
Polly Wright,Dodo Chaplet,1,directed
Polly Wright,Edwards (The Smugglers),1,directed
Polly Wright,First Doctor,3,directed
Polly Wright,Grey (The Highlanders),1,directed
Polly Wright,Jamie McCrimmon,5,directed
Polly Wright,Janley,1,directed
Polly Wright,Macra,1,directed
Polly Wright,Samuel Pike,1,directed
Polly Wright,Second Doctor,7,directed
Polly Wright,The Director (The Faceless Ones),1,directed
Polly Wright,WOTAN,1,directed
Polly Wright,Zaroff,1,directed
Praxeus,Graham O'Brien,1,directed
Praxeus,Ryan Sinclair,1,directed
Praxeus,Suki Cheng,1,directed
Praxeus,Thirteenth Doctor,1,directed
Praxeus,Yasmin Khan,1,directed
President (The Three Doctors),Chancellor (The Three Doctors),1,directed
President (The Three Doctors),First Doctor,1,directed
President (The Three Doctors),Jo Grant,1,directed
President (The Three Doctors),John Benton,1,directed
President (The Three Doctors),Omega,1,directed
President (The Three Doctors),Palmer (The Three Doctors),1,directed
President (The Three Doctors),Second Doctor,1,directed
President (The Three Doctors),The Brigadier,1,directed
President (The Three Doctors),Third Doctor,1,directed
President (The Three Doctors),Time Lord (The Three Doctors),1,directed
Prisoner Zero,Amy Pond,1,directed
Prisoner Zero,Eleventh Doctor,1,directed
Prisoner Zero,Rory Williams,1,directed
Psi,Clara Oswald,1,directed
Psi,Karabraxos,1,directed
Psi,Saibra,1,directed
Psi,Twelfth Doctor,1,directed
Pting (The Tsuranga Conundrum),Graham O'Brien,1,directed
Pting (The Tsuranga Conundrum),Ryan Sinclair,1,directed
Pting (The Tsuranga Conundrum),Thirteenth Doctor,1,directed
Pting (The Tsuranga Conundrum),Yasmin Khan,1,directed
Quark,Jamie McCrimmon,1,directed
Quark,Rago,1,directed
Quark,Second Doctor,1,directed
Quark,Toba,1,directed
Quark,Zoe Heriot,1,directed
Queen of the Skithra,Dorothy Skerrit,1,directed
Queen of the Skithra,Graham O'Brien,1,directed
Queen of the Skithra,Nikola Tesla,1,directed
Queen of the Skithra,Ryan Sinclair,1,directed
Queen of the Skithra,Thirteenth Doctor,1,directed
Queen of the Skithra,Thomas Edison,1,directed
Queen of the Skithra,Yasmin Khan,1,directed
Quillam,Chief Officer,1,directed
Quillam,Peri Brown,1,directed
Quillam,Sil,1,directed
Quillam,Sixth Doctor,1,directed
Rachel Jensen,Ace,1,directed
Rachel Jensen,Allison Williams,1,directed
Rachel Jensen,Black Dalek Leader,1,directed
Rachel Jensen,Davros,1,directed
Rachel Jensen,Ian Gilmore,1,directed
Rachel Jensen,Seventh Doctor,1,directed
Rago,Jamie McCrimmon,1,directed
Rago,Quark,1,directed
Rago,Second Doctor,1,directed
Rago,Toba,1,directed
Rago,Zoe Heriot,1,directed
Rain God,Eleventh Doctor,1,directed
Rain God,River Song,1,directed
Rakaya,Chagaska,1,directed
Rakaya,Graham O'Brien,1,directed
Rakaya,Ryan Sinclair,1,directed
Rakaya,Sonya Khan,1,directed
Rakaya,Thirteenth Doctor,1,directed
Rakaya,Tibo,1,directed
Rakaya,Yasmin Khan,1,directed
Rakaya,Zellin,1,directed
Ramón Salamander,Jamie McCrimmon,1,directed
Ramón Salamander,Second Doctor,1,directed
Ramón Salamander,Victoria Waterfield,1,directed
Ranquin,Fourth Doctor,1,directed
Ranquin,Kroll,1,directed
Ranquin,Romana I,1,directed
Ranquin,Thawn,1,directed
Rapunzel,Jamie McCrimmon,1,directed
Rapunzel,Karkus,1,directed
Rapunzel,Master Brain,1,directed
Rapunzel,Master of the Land,1,directed
Rapunzel,Second Doctor,1,directed
Rapunzel,Zoe Heriot,1,directed
Rassilon,Alistair Gordon Lethbridge-Stewart,1,directed
Rassilon,Alonso Frame,1,directed
Rassilon,Ashildr,1,directed
Rassilon,Borusa,1,directed
Rassilon,Clara Oswald,1,directed
Rassilon,Donna Noble,1,directed
Rassilon,Eleventh Doctor,1,directed
Rassilon,Fifth Doctor,1,directed
Rassilon,First Doctor,1,directed
Rassilon,Fourth Doctor,1,directed
Rassilon,Jack Harkness,1,directed
Rassilon,Jackie Tyler,1,directed
Rassilon,K9 Mark III,1,directed
Rassilon,Kenossium,1,directed
Rassilon,Lord President,1,directed
Rassilon,Luke Smith,1,directed
Rassilon,Martha Jones,1,directed
Rassilon,Mickey Smith,1,directed
Rassilon,Ohila,1,directed
Rassilon,Ood Sigma,1,directed
Rassilon,Romana II,1,directed
Rassilon,Rose Tyler,1,directed
Rassilon,Sarah Jane Smith,2,directed
Rassilon,Second Doctor,1,directed
Rassilon,Susan Foreman,1,directed
Rassilon,Sylvia Noble,1,directed
Rassilon,Tegan Jovanka,1,directed
Rassilon,Tenth Doctor,1,directed
Rassilon,The Master,2,directed
Rassilon,Third Doctor,1,directed
Rassilon,Twelfth Doctor,1,directed
Rassilon,Vislor Turlough,1,directed
Rassilon,Wilfred Mott,1,directed
Reaper,Jackie Tyler,1,directed
Reaper,Ninth Doctor,1,directed
Reaper,Pete Tyler,1,directed
Reaper,Rose Tyler,1,directed
Reconnaissance Dalek,Graham O'Brien,2,directed
Reconnaissance Dalek,Jack Harkness,1,directed
Reconnaissance Dalek,Jack Robertson,1,directed
Reconnaissance Dalek,Ryan Sinclair,2,directed
Reconnaissance Dalek,Thirteenth Doctor,2,directed
Reconnaissance Dalek,Yasmin Khan,2,directed
Reegan,Bruno Taltalian,1,directed
Reegan,Carrington (The Ambassadors of Death),1,directed
Reegan,Collinson,1,directed
Reegan,John Benton,1,directed
